YIL,BÖLGE,SEPET
1975,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1975,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1975,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1975,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1975,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1975,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1975,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1975,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1975,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1975,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1976,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1976,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all']"
1976,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1976,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1976,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1976,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1976,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1976,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1976,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1976,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1976,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1976,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1977,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1977,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all']"
1977,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1977,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1977,MP,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1977,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1977,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1977,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1977,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1977,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1977,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1977,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1978,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, winter remaining']"
1978,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all']"
1978,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, winter remaining']"
1978,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1978,MP,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1978,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1978,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1978,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1978,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1978,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, winter remaining']"
1978,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1978,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1979,AB,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1979,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1979,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1979,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring']"
1979,MP,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1979,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1979,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1979,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1979,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1979,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1979,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1979,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring']"
1980,AB,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1980,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1980,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1980,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring']"
1980,MP,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1980,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1980,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1980,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1980,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1980,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1980,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1980,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring']"
1981,AB,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1981,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1981,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1981,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1981,MP,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1981,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1981,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1981,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1981,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1981,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1981,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1981,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1982,AB,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1982,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1982,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1982,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1982,MP,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1982,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1982,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1982,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1982,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1982,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1982,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1982,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1983,AB,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1983,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1983,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1983,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1983,MP,"['Barley', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1983,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1983,NL,['Tame hay']
1983,NS,"['Barley', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1983,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1983,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1983,PP,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1983,QU,"['Barley', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1983,SK,"['Barley', 'Canola (rapeseed)', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1984,AB,"['Barley', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1984,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1984,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1984,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Lentils', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Wheat, durum', 'Wheat, spring', 'Wheat, winter remaining']"
1984,MP,"['Barley', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1984,NB,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1984,NL,['Tame hay']
1984,NS,"['Barley', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
1984,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Rye, fall remaining', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1984,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Wheat, spring']"
